Name,exp,if_regulated,Dams_Year_Min,Dams_Year_Max,Alpha,Thelta,m,Am_25,D0,kQ,kA,S_sls,fER0,VPDmin,VPDmax,hc,Ts,CFMAX,CFR,CWH,BETA,LP,FC,PERC,K0,K1,K2,UZL,MAXBAS
GRDC_4243290,SimulationRaw,0,,,0.033133984,0.004131154,14.90392542,26.9850057,1.174069869,0.365858827,0.817480931,0.051795613,0.120464461,1.007359999,4.477354344,2.597697752,0.198992371,8.194802237,0.73681641,0.043553615,6.18244893,0.727843575,213.1217288,26.3741789,0.316555813,0.279680311,0.056052925,186.0029426,1.187341974
GRDC_4243310,SimulationRaw,0,,,0.025370614,0.059874934,8.033415205,15.90856663,1.81450757,0.668062275,0.756473685,0.075590584,0.034338092,0.753978313,4.770434228,1.25704116,-4.026843108,2.278388614,0.847717607,0.235521975,6.89645267,0.809904624,375.6590497,16.08745977,1.597939162,0.097979561,0.023126403,152.3506347,2.019808143
GRDC_4243330,SimulationRaw,0,,,0.039543455,0.049802353,6.870500889,36.96883018,1.447471154,0.137425253,0.834631445,0.004398387,0.102042236,1.132577919,5.954130029,0.731798121,-1.547030294,3.018449537,0.250545794,0.014492837,6.299942184,0.916446067,417.4128045,30.55525966,0.586661447,0.36270191,0.022435649,119.2915894,2.243034076
GRDC_4243370,SimulationRaw,0,,,0.04326579,0.046479377,15.42678338,10.75968402,1.676302408,0.975432207,0.875035443,0.160501188,0.042551145,1.003963455,5.045159396,0.286804221,1.126606266,12.87746579,0.377526964,0.014131749,6.044123402,0.895654915,321.8769365,78.5989427,0.454012866,0.257283155,0.025836884,57.88331129,1.971406813
GRDC_4243550,SimulationRaw,0,,,0.023303036,0.062928044,7.750818737,34.75209725,1.225131625,0.322026673,0.789944668,0.03669814,0.101154223,1.225786764,4.814910543,4.074191831,-0.90045973,3.092808372,0.863218875,0.010132232,5.250505751,0.696818376,417.455193,1.283646594,1.220369357,0.082662551,0.023788753,188.3390446,2.238468807
GRDC_4244610,SimulationRaw,0,,,0.022149069,0.022752024,24.12209673,28.97054851,1.778468679,0.915534877,0.887151811,0.012300782,0.049861324,0.831217883,4.28506628,4.762554101,-2.181458523,3.303354721,0.739597842,0.042778547,5.946061902,0.877667586,326.9342204,7.641256815,1.300738064,0.084634011,0.02190892,136.8934923,2.251220141
GRDC_6140250,SimulationRaw,0,1964,1969,0.017732658,0.024206533,21.00106088,26.2282693,0.958938843,0.386693378,0.816636192,0.103670109,0.002629911,1.036651177,5.538111685,0.875565908,-1.140615451,1.172467939,0.752676196,0.036182881,4.704784276,0.732945789,840.0007141,5.696667382,1.412523189,0.16491156,0.07292048,37.04834709,1.255665273
GRDC_6140450,SimulationRaw,0,,,0.03807046,0.068791428,21.29902437,35.98927996,1.992221395,0.403908505,0.747230202,0.052827379,0.091960651,0.928431018,5.071421995,9.929014333,-0.929914872,2.24592243,0.572437381,0.161834782,2.750239294,0.618024589,217.2254836,64.0739338,0.192440578,0.243373166,0.07590009,237.0760274,3.300729289
GRDC_6142120,SimulationRaw,0,1973,1973,0.041422407,0.017676086,24.37439963,22.93213629,1.827673857,0.599420852,0.799943159,0.075460587,0.046151251,0.91482663,5.864852033,9.840278675,-0.379612751,2.688588111,0.731746201,0.627104027,1.486100809,0.681461992,133.5013375,8.52596248,0.595926062,0.111130323,0.08119871,289.8716338,1.179934226
GRDC_6142300,SimulationRaw,0,,,0.02921107,0.03777315,12.26186174,8.649481785,1.446541587,0.927277934,0.743482647,0.074895965,0.038578874,1.305949098,4.29433199,5.697802061,0.235982907,1.743473869,0.122282147,0.034542962,4.098686023,0.664046742,136.3846404,3.488245818,0.980226517,0.464668951,0.054541353,107.5419772,1.153500139
GRDC_6220500,SimulationRaw,0,,,0.042646787,0.008102919,23.9126176,16.87209711,1.2065005,0.214206413,0.71790981,0.153051384,0.155764175,0.690387285,3.81065769,9.921829788,-2.180025054,10.26429845,0.940926948,0.230799809,1.250851898,0.556601297,1970.386678,86.89819161,0.29975436,0.180134083,0.020461675,126.1664864,1.229911919
GRDC_6233201,SimulationRaw,0,1974,1974,0.009459196,0.016790212,15.76874761,30.23956154,1.475191393,0.660224568,0.793838611,0.040886004,0.151821471,1.039277887,4.178016252,9.664243435,-4.761896369,4.290041645,0.890727269,0.042611719,5.965706825,0.319186178,589.9503775,34.08041506,0.76207332,0.039453889,0.039252921,103.9728585,1.270139219
GRDC_6233300,SimulationRaw,0,,,0.022019566,0.021029669,16.94774026,33.07610662,1.262102533,0.69780621,0.849853757,0.03407125,0.012772401,0.783994812,6.42202405,5.898754727,1.354065841,7.925946883,0.737122361,0.563274354,6.945252418,0.60490242,185.6277137,94.79880226,0.07516739,0.053920776,0.027685006,169.730436,1.072198891
GRDC_6233350,SimulationRaw,0,,,0.025713241,0.013985034,15.59583235,5.181481534,1.98346262,0.509987102,0.897091816,0.159206184,0.008235232,1.19055074,4.843496324,1.846015101,1.075792794,16.03225434,0.106257907,0.092038722,4.90317198,0.498045191,230.6241166,30.30694592,1.978870224,0.035950274,0.031906067,277.3251399,1.155689422
GRDC_6233360,SimulationRaw,0,,,0.039887707,0.010763081,24.23034029,23.99537812,1.913967148,0.858282753,0.722741841,0.124836388,0.050520012,0.820337083,3.559036264,8.185454852,-4.638159513,11.5041398,0.812602677,0.250343065,5.266862662,0.866792001,488.0909261,59.66278056,1.19991432,0.053409134,0.049570214,289.831438,2.130717611
GRDC_6233550,SimulationRaw,0,,,0.044360806,0.019676538,13.2165402,19.99600182,1.376317648,0.448519377,0.880234957,0.088306904,0.100772091,0.697706266,4.931095446,4.166365225,-1.173843577,1.137061134,0.717180021,0.026092584,2.178908614,0.630669792,131.0296192,72.13224208,1.181375854,0.398957414,0.034243016,185.1317465,2.472078157
GRDC_6335302,SimulationRaw,0,1972,1993,0.035272684,0.068274473,25.14473076,36.08555542,1.658159562,0.505603001,0.683484736,0.111165299,0.044583637,1.080880224,5.899631799,5.392363825,0.490963429,5.824818841,0.699786721,0.717403661,1.298204019,0.492133417,536.1477712,1.963755152,0.154269631,0.090125995,0.05481094,77.21704324,1.898135158
GRDC_6335303,SimulationRaw,0,1972,1993,0.013245525,0.04132487,25.38985002,38.58586962,0.809694971,0.679718209,0.892042388,0.129770105,0.105422671,0.963927639,4.910614479,8.555786962,-0.225001549,1.512041685,0.321288548,0.255179149,4.525731414,0.886312256,1820.255832,1.83686812,0.620515638,0.252147449,0.050257528,14.06138539,1.64677701
GRDC_6335350,SimulationRaw,0,,,0.042170579,0.058049683,15.80024206,33.24051636,1.890168827,0.86537106,0.895928941,0.038735937,0.086463261,0.872488664,5.238478591,7.52019942,1.110252043,4.89407246,0.955066884,0.311352452,1.071348721,0.457881809,371.8895373,0.775568885,0.700423654,0.235032526,0.035053836,16.85127953,1.3213736
GRDC_6335600,SimulationRaw,0,,,0.021872738,0.059182051,22.14910693,34.83733626,0.807051124,0.711692018,0.828328941,0.089101126,0.055451089,1.080312813,3.551337639,6.358234872,-0.461944452,1.533120887,0.807918197,0.073020335,2.058146673,0.832415717,661.0837184,3.000641628,1.153222823,0.340274542,0.042563882,42.12478542,1.329191408
GRDC_6336800,SimulationRaw,0,1972,1985,0.03812561,0.032724852,13.86279049,45.27076533,1.569828975,0.314057615,0.87619563,0.072629277,0.042685176,1.216997248,4.904916911,5.280087904,-4.732577965,13.4330857,0.459779452,0.52395115,3.789151913,0.977038305,593.2275227,83.31124807,1.5907007,0.378088728,0.09032084,22.7001761,2.12804349
GRDC_6336900,SimulationRaw,0,,,0.045333818,0.05330868,22.97031695,39.88655697,1.034928377,0.329450322,0.877686392,0.152785475,0.04847906,1.427624001,6.054233191,9.454358012,-2.189695288,6.722522572,0.627312873,0.557825828,1.889069188,0.913047439,637.8771481,94.81990875,0.28856027,0.386679643,0.06108503,3.793939164,2.397829442
GRDC_6337506,SimulationRaw,0,,,0.03303883,0.024268816,23.65592794,34.91292669,0.509341329,0.615482198,0.878475644,0.131432514,0.053135455,1.129145735,4.238358978,8.394781456,1.00251645,10.18922465,0.480699407,0.53670072,1.940006575,0.591626801,588.1336561,18.80315047,1.655171135,0.281770421,0.051053086,183.8380845,2.273561446
GRDC_6337508,SimulationRaw,0,,,0.045563771,0.047505481,19.45683601,25.19994571,0.971493959,0.342924317,0.694396223,0.052584965,0.156980087,0.842780279,6.444668934,8.704779044,-4.780544791,8.586172592,0.702325997,0.781378758,2.578620715,0.867857152,615.3092665,1.012898924,0.702611237,0.281695383,0.040255015,10.14738056,2.240694389
GRDC_6337509,SimulationRaw,0,1931,1969,0.042962786,0.006857557,20.83070882,45.10963216,1.539470143,0.388108189,0.686186579,0.12031201,0.025012279,1.101630739,6.378719782,7.208428597,1.531990318,8.020960093,0.079657951,0.198337317,1.661064435,0.642032055,322.9030627,7.141028158,0.957302045,0.094318757,0.05752465,85.65973679,1.212033948
GRDC_6337510,SimulationRaw,0,1931,1969,0.041506171,0.043835139,18.37921401,31.99006493,1.993054324,0.244838182,0.746460298,0.003071947,0.074561725,0.778678699,6.498015827,9.768128332,-1.531608028,6.341185182,0.13257381,0.012159893,2.202245017,0.369334567,1170.895202,87.26285631,1.341339899,0.199549868,0.052940889,266.3854626,5.657866812
GRDC_6337511,SimulationRaw,0,1975,1975,0.011317578,0.021427868,21.12986524,26.40359768,1.169417146,0.649910059,0.710181685,0.170642382,0.078282416,1.081153238,5.61407171,6.816847173,0.13245081,10.37377959,0.774616447,0.188465033,5.937134651,0.879991988,1183.552017,8.171418349,1.881894055,0.072947043,0.077355512,96.13811449,1.264734401
GRDC_6337512,SimulationRaw,0,1975,1975,0.033480177,0.039246763,18.08710115,36.70466215,1.034624849,0.224422207,0.738473491,0.148069982,0.063290721,1.277251928,4.405904372,8.490257003,2.198097366,18.32256445,0.007444003,0.03359619,1.419826303,0.58872627,640.721741,2.009248601,1.71888939,0.124527418,0.066068353,98.88786317,1.708537979
GRDC_6337513,SimulationRaw,0,1975,1975,0.031859186,0.063558192,16.92142331,21.99030028,1.269597991,0.757586465,0.68071237,0.00806593,0.121761701,0.865295835,3.704704937,7.315383734,-0.07296259,4.696288238,0.181517584,0.271445647,2.943186292,0.962519506,656.2601157,41.13442812,1.658077281,0.043019534,0.071698015,140.8346352,1.380735875
GRDC_6337515,SimulationRaw,0,1914,1981,0.039824599,0.013053667,16.63831573,40.72672398,0.83409773,0.539233254,0.796434892,0.124323068,0.131210516,1.117943221,3.755578735,6.624137457,-0.269231552,2.89581902,0.683508199,0.657330525,5.59924585,0.86244671,1628.795141,48.99881181,0.138411404,0.090895859,0.074948889,20.87955911,1.90990051
GRDC_6337516,SimulationRaw,0,1914,1981,0.024733231,0.039994766,25.58845105,39.36956147,1.23231002,0.62200122,0.694290452,0.068376099,0.086217897,0.785334156,3.832770492,4.590545257,0.393534941,5.796366033,0.133735098,0.236059855,2.125442399,0.790273064,743.4211113,11.84248775,1.233583183,0.114277181,0.066082379,286.0995505,2.269917174
GRDC_6337517,SimulationRaw,0,1914,1981,0.0279746,0.068755354,22.55033833,33.25026188,1.551983634,0.39307222,0.774517546,0.021001711,0.058264681,1.171145584,3.985802607,5.361727497,1.191600761,12.35138506,0.403366622,0.735881178,2.164975164,0.846331435,906.682545,76.37868083,1.56983761,0.046812548,0.083020378,296.6527918,2.490607625
GRDC_6337518,SimulationRaw,0,1914,1981,0.042477147,0.049345061,16.84442228,28.99705993,0.945336694,0.949363982,0.800802967,0.132535029,0.100101836,1.141878203,5.646174826,9.060343706,0.17263751,1.855590417,0.153925902,0.151324217,3.196460869,0.882101938,974.6958747,43.97539463,1.55963493,0.122421044,0.064711552,126.9793552,2.249446611
GRDC_6337519,SimulationRaw,0,1914,1975,0.027992479,0.052900673,25.25936824,44.84105198,1.950382279,0.212294681,0.716451588,0.074835292,0.0965095,0.754744762,3.87604997,8.299292952,-0.348551076,3.02332117,0.551996365,0.108700687,2.303361693,0.743125723,953.4698596,46.97315791,1.870405607,0.18583266,0.058511314,70.14860374,2.733763033
GRDC_6338100,SimulationRaw,0,,,0.033082721,0.034051186,18.91355166,40.64671847,1.871618903,0.803433518,0.687161594,0.072619791,0.005176737,1.315306926,4.333686372,8.579918104,-3.946272652,5.574296533,0.647014808,0.55092283,6.825385204,0.972224892,1282.355685,1.723971414,0.089236025,0.168102635,0.073003418,287.3613601,1.72701357
GRDC_6338110,SimulationRaw,0,,,0.045688194,0.051577659,24.77868554,31.65226755,1.926967083,0.879842279,0.848741109,0.138481999,0.129468308,0.932808399,6.346261658,5.197150636,-4.550721247,5.98498799,0.202888956,0.164482027,3.787117686,0.85413348,512.4386125,4.892236875,1.388356076,0.137484523,0.089540373,179.8207959,2.359084453
GRDC_6340200,SimulationRaw,0,1961,1968,0.044447924,0.039809719,22.62083598,39.38066886,1.952348012,0.673720064,0.79739249,0.038229557,0.039161272,0.853453861,5.327896664,6.617361632,0.72926895,12.08731961,0.446131068,0.174093555,3.603154753,0.611433012,1192.775736,25.03447866,1.868428451,0.069115391,0.057964817,56.06842895,4.04544915
GRDC_6340501,SimulationRaw,0,1965,1975,0.02936825,0.059226253,20.59185745,44.294877,1.810252647,0.305505007,0.808370114,0.065172474,0.029261387,1.317357088,5.448765068,6.448722515,-0.31635323,4.659267725,0.793853948,0.470918857,1.501342649,0.587228078,510.5707271,16.76137896,0.128572651,0.026887532,0.043125592,209.5361166,1.284710084
GRDC_6340510,SimulationRaw,0,1965,1975,0.019492506,0.04997665,21.62990088,26.48549414,1.915851027,0.199655275,0.785586341,0.140368704,0.040707829,1.324399584,5.702407651,6.243624565,-1.895318461,1.042490201,0.418384352,0.01225874,1.903281656,0.510997673,706.5793005,67.96382063,1.980675619,0.068022857,0.052700271,221.0425963,2.074484562
GRDC_6357010,SimulationRaw,0,1906,1997,0.039063606,0.063400377,18.69589969,34.7331471,1.398835444,0.584440513,0.724656776,0.156201316,0.146685221,0.892395786,5.012238823,8.536694318,-4.025779152,11.13125717,0.576672416,0.191120734,2.054767363,0.534949156,808.0813387,84.64141685,0.289781185,0.028703894,0.033843881,221.7458075,3.682184277
GRDC_6603100,SimulationRaw,0,,,0.031774877,0.023930686,12.89483206,17.44390395,0.977209429,0.47340686,0.718906255,0.094421675,0.083874674,1.372619101,5.926297568,7.568306775,-3.816743961,6.557444614,0.394509289,0.291466276,5.151875206,0.561884292,284.4001626,23.25964687,0.564264972,0.322880504,0.084930641,189.7524419,1.179213636
GRDC_6603120,SimulationRaw,0,,,0.042050651,0.048278285,10.12237616,45.83010392,1.296596103,0.718847481,0.717996881,0.05691336,0.108265194,0.844455601,4.639882406,1.219187772,0.349905345,1.264423473,0.59271903,0.537454861,5.324843972,0.563544851,324.8644775,4.838818276,1.331229799,0.539713143,0.095274316,205.7598523,1.283350022
GRDC_6603130,SimulationRaw,0,,,0.030769509,0.050836622,22.59315237,38.94021822,0.987393336,0.529659264,0.699933248,0.100904859,0.017720504,1.119613743,4.82301673,3.084785063,-2.722726497,7.413946677,0.437968774,0.674066779,1.297642902,0.360479721,77.81743633,9.712638621,0.737920269,0.358769249,0.086725454,253.7163868,2.215810552
GRDC_6603310,SimulationRaw,0,,,0.033736262,0.017677654,7.525097476,26.87714397,1.038318409,0.262918471,0.778436528,0.014620264,0.051725367,1.101878678,3.766464691,6.950297939,1.568994028,13.62875629,0.78525019,0.708008433,6.894772018,0.311065317,489.1580535,1.711389167,0.966013007,0.406606821,0.075855711,299.1312073,1.378341566
GRDC_6603320,SimulationRaw,0,,,0.036338536,0.046211682,22.23239199,26.50137653,1.487690244,0.729609567,0.752739245,0.042487407,0.03522809,1.0450674,5.24051797,1.71685612,-4.238346685,4.722807314,0.589054371,0.226948169,6.342659323,0.933211308,282.6955204,88.61815747,1.497599197,0.456400058,0.096144112,224.380478,1.215072508
GRDC_6603340,SimulationRaw,0,,,0.016327558,0.018181332,10.36835904,22.01704489,1.099556833,0.198720418,0.893434143,0.151952527,0.02245736,0.738760634,3.694644291,9.215440626,-0.301855624,7.308471703,0.987587029,0.69798093,5.481562015,0.753761891,507.4087428,10.02226508,1.175853051,0.45610919,0.096469203,33.31063835,1.010612056
GRDC_6603350,SimulationRaw,0,,,0.025271586,0.055208288,13.11803274,28.85472266,0.614779753,0.325928226,0.763684015,0.097176962,0.142316895,0.846725634,4.041810757,2.837236153,-4.986599911,0.958347372,0.277610759,0.398922612,2.689521074,0.765657435,466.6234666,47.70212173,0.53746588,0.571909045,0.08338679,188.3268271,1.731994103
GRDC_6603500,SimulationRaw,0,,,0.045959737,0.039650127,16.78616422,39.83339571,1.412541834,0.600145008,0.757228688,0.065014409,0.010150679,1.000716916,5.510995446,0.478086384,-0.54503206,16.238782,0.795913162,0.085861733,5.456002754,0.867222302,500.1448939,1.403197184,1.322944076,0.350839473,0.094242451,165.5916799,2.065042865
GRDC_6604650,SimulationRaw,0,,,0.024396426,0.018115179,22.85531243,21.85714935,1.088763639,0.872524172,0.743814705,0.161552222,0.125413203,1.024473458,5.188636865,7.769341423,1.847112951,6.428840905,0.64772164,0.096505453,3.315056054,0.840759094,1408.684841,5.762082194,1.478185926,0.232936779,0.082196689,188.6509021,1.489974226
GRDC_6605210,SimulationRaw,0,,,0.018962502,0.025139823,13.61890647,9.677160695,1.666786821,0.488060107,0.792452967,0.125881218,0.108610643,1.313318933,6.068987159,0.432313156,-0.379466683,14.94308223,0.74602221,0.51412612,5.938884721,0.883568169,936.3757714,3.435483057,0.74720021,0.370100818,0.056225239,18.71017972,1.423061034
GRDC_6607350,SimulationRaw,0,,,0.041518599,0.04981103,18.55771123,45.2747116,0.548298873,0.355752342,0.870866507,0.105351138,0.025859007,1.489161484,5.40508347,1.462561514,0.343304322,6.742832425,0.084871929,0.652507645,2.275158998,0.845469236,557.2357712,36.79635951,0.811002554,0.057880945,0.037327409,288.5659315,1.632909067
GRDC_6607711,SimulationRaw,0,,,0.034218583,0.010424877,20.97785753,2.378356318,1.102427996,0.378824704,0.770929554,0.087706634,0.1518962,1.415404857,3.531727163,9.003674076,-3.865270761,14.39479206,0.037127721,0.776450391,6.009869998,0.44360912,1955.354021,76.74371376,1.598884025,0.087217308,0.021009582,69.35247378,1.338054942
GRDC_6731350,SimulationRaw,0,,,0.020259405,0.017127068,9.406331284,46.04880618,1.729699993,0.161774987,0.895794464,0.115766371,0.119837826,1.014233167,5.618301863,0.70031492,1.266996273,8.47896532,0.128018384,0.207674612,4.020476159,0.911395852,151.8587702,81.91794904,0.783513741,0.262039617,0.070216148,145.4493845,1.471450563
GRDC_6854710,SimulationRaw,0,,,0.011710465,0.026317419,24.21688963,5.912131325,1.876113396,0.470289465,0.760441953,0.024873145,0.12613085,0.935679845,3.966884829,8.852478159,-3.038752818,4.782695217,0.923428755,0.2239843,6.861569345,0.872283264,567.8499843,88.21819173,0.194074253,0.065337843,0.020920704,290.1715887,1.565480063
GRDC_6855500,SimulationRaw,0,,,0.03831754,0.039047761,23.31335693,39.75518842,1.613049082,0.232496186,0.771608892,0.006079849,0.074152241,0.929036586,5.957416734,3.557028605,-4.345328561,19.61107212,0.008229908,0.603349999,1.876067155,0.699740447,376.7277216,2.526878347,1.089381589,0.01669764,0.033896463,74.51982702,2.133341993
India_00000003,SimulationRaw,0,,,0.032239446,0.023817186,16.67449633,29.16567737,1.374682389,0.927771064,0.883608924,0.172139515,0.057518766,1.411510945,5.08563434,3.878848434,-3.876511093,1.761820757,0.445172097,0.158077653,6.034477418,0.776319308,1224.564865,14.58031686,0.706148258,0.485605578,0.041231301,4.798648119,1.129738071
India_00000022,SimulationRaw,0,,,0.01885068,0.039485276,15.17876174,35.53587338,1.985003324,0.938209461,0.701786208,0.145656805,0.142352328,1.014888874,4.84562731,9.516460785,-1.3042743,3.634476816,0.427455022,0.600761568,6.431855586,0.346210978,1896.113907,59.37065742,1.604840835,0.657809886,0.028310399,11.8382462,2.405489592
India_00000042,SimulationRaw,0,,,0.043328272,0.021178799,3.362178219,45.87700634,1.747841163,0.310226919,0.746929244,0.018432591,0.086065366,1.290862703,6.00114459,4.753496798,1.681989087,13.17943657,0.357892397,0.210377253,5.735726998,0.865047211,1553.975421,83.63934867,0.34680642,0.631202612,0.027548758,239.5569241,1.677505855
India_00000071,SimulationRaw,0,,,0.027881148,0.011560143,13.66102391,8.126018833,1.588570112,0.317283936,0.86372474,0.024753206,0.016488331,0.815146858,5.695134941,5.605511347,2.359818167,7.852340724,0.461091527,0.379431216,4.9786584,0.401502344,946.5804406,11.59557197,1.648034841,0.684514667,0.020359255,31.58742372,1.306626568
India_00000082,SimulationRaw,0,,,0.032223226,0.033377284,18.59401842,41.52052042,0.648458604,0.911504893,0.778381272,0.019620943,0.064830738,1.449849816,5.361483755,2.666765166,-1.248021974,7.180491638,0.108287907,0.199416906,6.151128141,0.378793286,738.3453435,47.19483463,0.543927295,0.833516759,0.028288142,37.56464419,1.970689584
India_00000130,SimulationRaw,0,,,0.02224814,0.044483514,17.14788437,30.12759927,1.963066511,0.149364642,0.852396924,0.035093484,0.129645789,1.083967843,5.441298919,6.400224785,3.574933018,13.25344008,0.734959542,0.340120226,4.898564395,0.521043872,1532.129939,21.023034,0.33217891,0.211040486,0.052106057,105.7082045,1.182742263
India_00000153,SimulationRaw,0,1959,1959,0.042833493,0.031482262,20.84686956,31.39301455,1.568352505,0.567227642,0.814568983,0.005950241,0.151507904,1.344012891,6.484953839,9.84926011,-0.34461242,14.66809368,0.262116108,0.571221034,2.857933718,0.772151881,1987.396395,0.939913726,1.505237873,0.684140704,0.024469102,49.70900363,2.21648162
India_00000189,SimulationRaw,0,,,0.036838848,0.025290791,13.83688301,21.85978811,1.94146733,0.322249322,0.760660046,0.058200345,0.059652177,1.192493028,4.882298055,8.338351466,-0.076185091,2.849149203,0.331683345,0.521554684,5.495291816,0.757851,1860.879415,0.645846562,1.820079013,0.138378887,0.069989174,54.8200903,1.156954624
India_00000201,SimulationRaw,0,,,0.034467354,0.03886395,10.12749065,31.20421115,1.737400525,0.250719099,0.720008441,0.052402219,0.149855715,1.157584294,6.414458801,6.921385216,1.111399436,8.65326244,0.737215841,0.608560515,4.486836421,0.387363072,246.6565164,78.4194611,0.055221653,0.581111085,0.067685305,223.2477694,2.802887177
India_00000212,SimulationRaw,0,,,0.044522146,0.038654129,15.97454193,19.40716579,1.701660839,0.281239957,0.806741919,0.072985799,0.045108861,0.969904698,6.257086769,4.772959104,0.687451989,7.281900549,0.528204536,0.565189323,4.441912232,0.48706645,1183.45164,11.95806051,1.396076591,0.433273596,0.071759064,5.970323854,1.821433182
India_00000242,SimulationRaw,0,,,0.022818302,0.012397263,16.38399343,27.64230271,1.712410012,0.551069899,0.893191436,0.035771002,0.001805008,1.461624869,5.361136883,9.201362624,-3.422086041,15.00270759,0.753146416,0.597733153,5.205823769,0.350078744,210.6506686,99.90652234,1.505261196,0.770505888,0.086755637,263.8273425,1.609218305
India_00000264,SimulationRaw,0,,,0.043147738,0.05673999,8.093467459,42.50562888,1.831038972,0.421909345,0.896244377,0.152368252,0.044294293,1.110531934,4.598016926,1.278472961,0.832875495,14.28424302,0.571670841,0.389384132,3.584361326,0.808225552,1575.343953,4.217836287,0.439113312,0.340810997,0.021944567,75.8812251,1.096287208
India_00000301,SimulationRaw,0,,,0.043976342,0.007665804,24.74477511,1.419533411,1.668021148,0.791159569,0.8665186,0.111689084,0.104677092,0.984272013,4.667033858,9.739544094,-3.338741126,11.84274651,0.44701472,0.280901305,4.924117657,0.974443943,776.6894887,94.91975799,0.366766004,0.574485384,0.026624168,260.9684445,3.254143215
India_00000315,SimulationRaw,0,,,0.018437483,0.067348114,13.66863223,12.52751419,0.905797776,0.982478346,0.704358025,0.144800043,0.156505928,1.016699474,3.835009926,9.948462232,4.84585057,19.20719971,0.431950336,0.652129977,3.638897961,0.727464216,1434.383825,37.94960334,1.475430832,0.700579509,0.06256442,264.2772309,1.219894642
India_00000331,SimulationRaw,0,,,0.036577025,0.008618799,21.45919826,8.757652125,0.674528428,0.307892298,0.704267,0.07479629,0.105396488,1.031007,4.630373556,9.861692031,-0.69304132,11.59466696,0.304653185,0.046824234,5.633308582,0.459484698,513.8141367,14.82698293,0.63345201,0.3103264,0.027170823,2.224178686,1.484478619
India_00000343,SimulationRaw,0,,,0.025598042,0.008662405,11.40805035,35.1282797,1.895478308,0.283434812,0.735866667,0.08369862,0.139163203,0.668034306,5.314272468,1.885499894,-1.505511474,11.49752521,0.155487662,0.324823643,3.585383168,0.783973498,876.1951657,11.15557612,0.56356177,0.369518807,0.030474104,207.833816,1.388781149
India_00000400,SimulationRaw,0,,,0.019714079,0.040026703,5.970825719,42.14743002,0.913720721,0.235610199,0.838841352,0.087066438,0.050725443,1.303116153,6.380325203,1.675865524,4.151363052,3.7819078,0.436132951,0.564376625,5.50323358,0.926710387,1311.211216,1.693453335,0.111355815,0.360412222,0.035001848,265.6730044,1.52732168
India_00000492,SimulationRaw,0,,,0.047640209,0.045939655,20.83632029,29.25883205,1.972323927,0.329869182,0.685080629,0.105956755,0.060736936,1.466600826,4.722110238,4.904453151,-4.71976813,7.017841718,0.589907932,0.507369177,5.330738656,0.626656564,1472.219299,77.96953806,0.851251534,0.662066625,0.046166703,31.06531551,1.334928976
India_00000526,SimulationRaw,0,,,0.034823854,0.02305059,18.92304978,42.77734224,1.285432716,0.92146817,0.843837434,0.114103541,0.070849288,0.992968691,4.976282033,6.626743552,-3.748048822,9.052579847,0.836580488,0.249888072,3.094309089,0.673794764,1577.529957,57.73362487,1.018399418,0.63283693,0.062532582,256.9791731,1.46921706
USGS_01015800,SimulationRaw,0,1943,1943,0.008454621,0.065520836,20.23390218,38.58046615,1.748516474,0.5906452,0.768327,0.087462818,0.031176382,1.269883347,4.096604958,7.705113763,0.269592694,4.5334274,0.056228395,0.056176196,2.917284535,0.832380747,385.0788356,4.91790356,0.326367035,0.178161374,0.029821718,238.2131297,2.319760743
USGS_01104200,SimulationRaw,0,,,0.014074701,0.068549659,11.43475216,8.148792387,1.732262437,0.471815059,0.81886801,0.012856695,0.138597038,0.939719955,5.120476451,7.335963372,-3.872759969,16.54086302,0.870717068,0.15768323,5.907132476,0.588291715,826.3234163,16.67349156,1.144740479,0.031802463,0.082506819,146.401383,1.045128978
USGS_01104500,SimulationRaw,0,1910,1910,0.024091934,0.020057719,21.88972671,25.987306,0.800482679,0.870684468,0.867380659,0.148369854,0.134138421,1.126680115,5.024087407,1.608608031,-1.051742965,2.939889898,0.9966013,0.098042163,2.326962662,0.686843767,371.1774137,58.88018854,0.30695725,0.059679746,0.070325185,141.4547588,1.264596442
USGS_01109060,SimulationRaw,0,,,0.019359781,0.021957298,24.04452332,38.65828816,1.072507791,0.908579935,0.720952106,0.060540373,0.004302608,0.724535864,4.634672977,3.13070869,-0.77784034,3.334441948,0.226688905,0.302352102,1.695324823,0.443814119,238.4466818,10.01011924,1.716738572,0.199865142,0.065233917,178.9931544,1.709798795
USGS_01117350,SimulationRaw,0,,,0.016629908,0.047438724,14.85398919,29.01499717,1.312741842,0.783982028,0.779157793,0.150620372,0.051514475,0.880664606,3.8121374,4.016938715,-4.666793729,2.491980143,0.484258505,0.439760591,3.342675681,0.80094977,858.1494512,63.17923003,0.633327896,0.181078132,0.085494741,51.94345197,1.574076449
USGS_01117420,SimulationRaw,0,,,0.021216504,0.041561255,7.236187644,36.49669128,1.997465003,0.618056948,0.730949821,0.164434713,0.120955394,1.029195547,4.189502315,4.637318935,-4.194574713,5.765781512,0.374630981,0.34039345,3.752501948,0.715351573,931.0459613,14.58494813,1.344153541,0.250261062,0.071970206,188.0286818,1.98328722
